frame,dt,speedKmh,throttleRaw,throttleSmoothed,vehicleSpeedFeedbackKmh,engineRpmFeedback,currentGear,targetGear,requestsShift,lastShiftDirection,timeSinceLastShiftS,kickdownActive,throttleDeltaHistory,engineRpm,upshiftSpeed,downshiftSpeed,twinState,clutchPressure
950,0.016000,110.744,1.0000,1.0000,110.744,3014.9,3,3,0,1,5.6480,1,0.0000,6089.9,140.000,89.250,3,1.0000
951,0.016000,110.831,1.0000,1.0000,110.831,3016.6,3,3,0,1,5.6640,1,0.0000,6094.7,140.000,89.250,3,1.0000
952,0.016000,110.918,1.0000,1.0000,110.918,3018.4,3,3,0,1,5.6800,1,0.0000,6099.4,140.000,89.250,3,1.0000
953,0.016000,111.005,1.0000,1.0000,111.005,3020.1,3,3,0,1,5.6960,1,0.0000,6104.2,140.000,89.250,3,1.0000
954,0.016000,111.091,1.0000,1.0000,111.091,3021.8,3,3,0,1,5.7120,1,0.0000,6109.0,140.000,89.250,3,1.0000
955,0.016000,111.178,1.0000,1.0000,111.178,3023.6,3,3,0,1,5.7280,1,0.0000,6113.7,140.000,89.250,3,1.0000
956,0.016000,111.265,1.0000,1.0000,111.265,3025.3,3,3,0,1,5.7440,1,0.0000,6118.5,140.000,89.250,3,1.0000
957,0.016000,111.351,1.0000,1.0000,111.351,3027.0,3,3,0,1,5.7600,1,0.0000,6123.3,140.000,89.250,3,1.0000
958,0.016000,111.438,1.0000,1.0000,111.438,3028.8,3,3,0,1,5.7760,1,0.0000,6128.0,140.000,89.250,3,1.0000
959,0.016000,111.524,1.0000,1.0000,111.524,3030.5,3,3,0,1,5.7920,1,0.0000,6132.8,140.000,89.250,3,1.0000
960,0.016000,111.610,1.0000,1.0000,111.610,3032.2,3,3,0,1,5.8080,1,0.0000,6137.5,140.000,89.250,3,1.0000
961,0.016000,111.697,1.0000,1.0000,111.697,3033.9,3,3,0,1,5.8240,1,0.0000,6142.3,140.000,89.250,3,1.0000
962,0.016000,111.783,1.0000,1.0000,111.783,3035.7,3,3,0,1,5.8400,1,0.0000,6147.0,140.000,89.250,3,1.0000
963,0.016000,111.869,1.0000,1.0000,111.869,3037.4,3,3,0,1,5.8560,1,0.0000,6151.7,140.000,89.250,3,1.0000
964,0.016000,111.955,1.0000,1.0000,111.955,3039.1,3,3,0,1,5.8720,1,0.0000,6156.5,140.000,89.250,3,1.0000
965,0.016000,112.041,1.0000,1.0000,112.041,3040.8,3,3,0,1,5.8880,1,0.0000,6161.2,140.000,89.250,3,1.0000
966,0.016000,112.127,1.0000,1.0000,112.127,3042.5,3,3,0,1,5.9040,1,0.0000,6165.9,140.000,89.250,3,1.0000
967,0.016000,112.213,1.0000,1.0000,112.213,3044.3,3,3,0,1,5.9200,1,0.0000,6170.7,140.000,89.250,3,1.0000
968,0.016000,112.299,1.0000,1.0000,112.299,3046.0,4,4,1,1,0.0000,1,0.0000,4888.1,180.000,119.000,3,1.0000
969,0.000000,0.000,0.0000,1.0000,112.813,3056.3,4,4,0,1,0.0000,0,0.0000,0.0,180.000,119.000,4,0.0000
970,0.000000,0.000,0.0000,1.0000,112.899,3058.0,4,4,0,1,0.0000,0,0.0000,0.0,180.000,119.000,4,0.0000
971,0.000000,0.000,0.0000,1.0000,112.984,3059.7,4,4,0,1,0.0000,0,0.0000,0.0,180.000,119.000,4,0.0000
972,0.000000,0.000,0.0000,1.0000,113.070,3061.4,4,4,0,1,0.0000,0,0.0000,0.0,180.000,119.000,4,0.0000
973,0.016000,113.496,1.0000,1.0000,113.496,3069.9,4,4,0,1,0.0160,1,1.0000,4940.2,180.000,119.000,3,1.0000
974,0.016000,113.581,1.0000,1.0000,113.581,3071.6,4,4,0,1,0.0320,1,1.0000,4943.9,180.000,119.000,3,1.0000
975,0.016000,113.666,1.0000,1.0000,113.666,3073.3,4,4,0,1,0.0480,1,1.0000,4947.6,180.000,119.000,3,1.0000
976,0.016000,113.751,1.0000,1.0000,113.751,3075.0,4,4,0,1,0.0640,1,1.0000,4951.3,180.000,119.000,3,1.0000
977,0.016000,113.835,1.0000,1.0000,113.835,3076.7,4,4,0,1,0.0800,1,1.0000,4955.0,180.000,119.000,3,1.0000
978,0.016000,113.920,1.0000,1.0000,113.920,3078.4,4,4,0,1,0.0960,1,0.0000,4958.7,180.000,119.000,3,1.0000
979,0.016000,114.005,1.0000,1.0000,114.005,3080.1,4,4,0,1,0.1120,1,0.0000,4962.4,180.000,119.000,3,1.0000
980,0.016000,114.090,1.0000,1.0000,114.090,3081.8,4,4,0,1,0.1280,1,0.0000,4966.1,180.000,119.000,3,1.0000
981,0.016000,114.174,1.0000,1.0000,114.174,3083.5,4,4,0,1,0.1440,1,0.0000,4969.7,180.000,119.000,3,1.0000
982,0.016000,114.259,1.0000,1.0000,114.259,3085.2,4,4,0,1,0.1600,1,0.0000,4973.4,180.000,119.000,3,1.0000
983,0.016000,114.343,1.0000,1.0000,114.343,3086.9,4,4,0,1,0.1760,1,0.0000,4977.1,180.000,119.000,3,1.0000
984,0.016000,114.428,1.0000,1.0000,114.428,3088.6,4,4,0,1,0.1920,1,0.0000,4980.8,180.000,119.000,3,1.0000
985,0.016000,114.512,1.0000,1.0000,114.512,3090.2,4,4,0,1,0.2080,1,0.0000,4984.4,180.000,119.000,3,1.0000
986,0.016000,114.597,1.0000,1.0000,114.597,3091.9,4,4,0,1,0.2240,1,0.0000,4988.1,180.000,119.000,3,1.0000
987,0.016000,114.681,1.0000,1.0000,114.681,3093.6,4,4,0,1,0.2400,1,0.0000,4991.8,180.000,119.000,3,1.0000
988,0.016000,114.765,1.0000,1.0000,114.765,3095.3,4,4,0,1,0.2560,1,0.0000,4995.5,180.000,119.000,3,1.0000
989,0.016000,114.849,1.0000,1.0000,114.849,3097.0,4,4,0,1,0.2720,1,0.0000,4999.1,180.000,119.000,3,1.0000
990,0.016000,114.933,1.0000,1.0000,114.933,3098.7,4,4,0,1,0.2880,1,0.0000,5002.8,180.000,119.000,3,1.0000
991,0.016000,115.017,1.0000,1.0000,115.017,3100.3,4,4,0,1,0.3040,1,0.0000,5006.4,180.000,119.000,3,1.0000
992,0.016000,115.101,1.0000,1.0000,115.101,3102.0,4,4,0,1,0.3200,1,0.0000,5010.1,180.000,119.000,3,1.0000
993,0.016000,115.185,1.0000,1.0000,115.185,3103.7,4,4,0,1,0.3360,1,0.0000,5013.7,180.000,119.000,3,1.0000
994,0.016000,115.269,1.0000,1.0000,115.269,3105.4,4,4,0,1,0.3520,1,0.0000,5017.4,180.000,119.000,3,1.0000
995,0.016000,115.353,1.0000,1.0000,115.353,3107.1,4,4,0,1,0.3680,1,0.0000,5021.0,180.000,119.000,3,1.0000
996,0.016000,115.437,1.0000,1.0000,115.437,3108.7,4,4,0,1,0.3840,1,0.0000,5024.7,180.000,119.000,3,1.0000
997,0.016000,115.521,1.0000,1.0000,115.521,3110.4,4,4,0,1,0.4000,1,0.0000,5028.3,180.000,119.000,3,1.0000
998,0.016000,115.604,1.0000,1.0000,115.604,3112.1,4,4,0,1,0.4160,1,0.0000,5032.0,180.000,119.000,3,1.0000
999,0.016000,115.688,1.0000,1.0000,115.688,3113.8,4,4,0,1,0.4320,1,0.0000,5035.6,180.000,119.000,3,1.0000
1000,0.016000,115.771,1.0000,1.0000,115.771,3115.4,4,4,0,1,0.4480,1,0.0000,5039.3,180.000,119.000,3,1.0000
1001,0.016000,115.855,1.0000,1.0000,115.855,3117.1,4,4,0,1,0.4640,1,0.0000,5042.9,180.000,119.000,3,1.0000
1002,0.016000,115.938,1.0000,1.0000,115.938,3118.8,4,4,0,1,0.4800,1,0.0000,5046.5,180.000,119.000,3,1.0000
1003,0.016000,116.022,1.0000,1.0000,116.022,3120.4,4,4,0,1,0.4960,1,0.0000,5050.2,180.000,119.000,3,1.0000
1004,0.016000,116.105,1.0000,1.0000,116.105,3122.1,4,4,0,1,0.5120,1,0.0000,5053.8,180.000,119.000,3,1.0000
1005,0.016000,116.188,1.0000,1.0000,116.188,3123.8,4,4,0,1,0.5280,1,0.0000,5057.4,180.000,119.000,3,1.0000
1006,0.016000,116.271,1.0000,1.0000,116.271,3125.4,4,4,0,1,0.5440,1,0.0000,5061.0,180.000,119.000,3,1.0000
1007,0.016000,116.355,1.0000,1.0000,116.355,3127.1,4,4,0,1,0.5600,1,0.0000,5064.6,180.000,119.000,3,1.0000
1008,0.016000,116.438,1.0000,1.0000,116.438,3128.8,4,4,0,1,0.5760,1,0.0000,5068.3,180.000,119.000,3,1.0000
1009,0.016000,116.521,1.0000,1.0000,116.521,3130.4,4,4,0,1,0.5920,1,0.0000,5071.9,180.000,119.000,3,1.0000
1010,0.016000,116.604,1.0000,1.0000,116.604,3132.1,4,4,0,1,0.6080,1,0.0000,5075.5,180.000,119.000,3,1.0000
1011,0.016000,116.687,1.0000,1.0000,116.687,3133.7,4,4,0,1,0.6240,1,0.0000,5079.1,180.000,119.000,3,1.0000
1012,0.016000,116.769,1.0000,1.0000,116.769,3135.4,4,4,0,1,0.6400,1,0.0000,5082.7,180.000,119.000,3,1.0000
1013,0.016000,116.852,1.0000,1.0000,116.852,3137.0,4,4,0,1,0.6560,1,0.0000,5086.3,180.000,119.000,3,1.0000
1014,0.016000,116.935,1.0000,1.0000,116.935,3138.7,4,4,0,1,0.6720,1,0.0000,5089.9,180.000,119.000,3,1.0000
1015,0.016000,117.018,1.0000,1.0000,117.018,3140.4,4,4,0,1,0.6880,1,0.0000,5093.5,180.000,119.000,3,1.0000
1016,0.016000,117.100,1.0000,1.0000,117.100,3142.0,4,4,0,1,0.7040,1,0.0000,5097.1,180.000,119.000,3,1.0000
1017,0.016000,117.183,1.0000,1.0000,117.183,3143.7,4,4,0,1,0.7200,1,0.0000,5100.7,180.000,119.000,3,1.0000
1018,0.016000,117.265,1.0000,1.0000,117.265,3145.3,4,4,0,1,0.7360,1,0.0000,5104.3,180.000,119.000,3,1.0000
1019,0.016000,117.348,1.0000,1.0000,117.348,3147.0,4,4,0,1,0.7520,1,0.0000,5107.9,180.000,119.000,3,1.0000
1020,0.016000,117.430,1.0000,1.0000,117.430,3148.6,4,4,0,1,0.7680,1,0.0000,5111.5,180.000,119.000,3,1.0000
1021,0.016000,117.513,1.0000,1.0000,117.513,3150.3,4,4,0,1,0.7840,1,0.0000,5115.0,180.000,119.000,3,1.0000
1022,0.016000,117.595,1.0000,1.0000,117.595,3151.9,4,4,0,1,0.8000,1,0.0000,5118.6,180.000,119.000,3,1.0000
1023,0.016000,117.677,1.0000,1.0000,117.677,3153.5,4,4,0,1,0.8160,1,0.0000,5122.2,180.000,119.000,3,1.0000
1024,0.016000,117.759,1.0000,1.0000,117.759,3155.2,4,4,0,1,0.8320,1,0.0000,5125.8,180.000,119.000,3,1.0000
1025,0.016000,117.841,1.0000,1.0000,117.841,3156.8,4,4,0,1,0.8480,1,0.0000,5129.4,180.000,119.000,3,1.0000
1026,0.016000,117.923,1.0000,1.0000,117.923,3158.5,4,4,0,1,0.8640,1,0.0000,5132.9,180.000,119.000,3,1.0000
1027,0.016000,118.005,1.0000,1.0000,118.005,3160.1,4,4,0,1,0.8800,1,0.0000,5136.5,180.000,119.000,3,1.0000
1028,0.016000,118.087,1.0000,1.0000,118.087,3161.7,4,4,0,1,0.8960,1,0.0000,5140.1,180.000,119.000,3,1.0000
1029,0.016000,118.169,1.0000,1.0000,118.169,3163.4,4,4,0,1,0.9120,1,0.0000,5143.6,180.000,119.000,3,1.0000
1030,0.016000,118.251,1.0000,1.0000,118.251,3165.0,4,4,0,1,0.9280,1,0.0000,5147.2,180.000,119.000,3,1.0000
1031,0.016000,118.333,1.0000,1.0000,118.333,3166.7,4,4,0,1,0.9440,1,0.0000,5150.7,180.000,119.000,3,1.0000
1032,0.016000,118.415,1.0000,1.0000,118.415,3168.3,4,4,0,1,0.9600,1,0.0000,5154.3,180.000,119.000,3,1.0000
1033,0.016000,118.496,1.0000,1.0000,118.496,3169.9,4,4,0,1,0.9760,1,0.0000,5157.9,180.000,119.000,3,1.0000
1034,0.016000,118.578,1.0000,1.0000,118.578,3171.6,4,4,0,1,0.9920,1,0.0000,5161.4,180.000,119.000,3,1.0000
1035,0.016000,118.659,1.0000,1.0000,118.659,3173.2,4,4,0,1,1.0080,1,0.0000,5165.0,180.000,119.000,3,1.0000
1036,0.016000,118.741,1.0000,1.0000,118.741,3174.8,4,4,0,1,1.0240,1,0.0000,5168.5,180.000,119.000,3,1.0000
1037,0.016000,118.822,1.0000,1.0000,118.822,3176.4,4,4,0,1,1.0400,1,0.0000,5172.1,180.000,119.000,3,1.0000
1038,0.016000,118.904,1.0000,1.0000,118.904,3178.1,4,4,0,1,1.0560,1,0.0000,5175.6,180.000,119.000,3,1.0000
1039,0.016000,118.985,1.0000,1.0000,118.985,3179.7,4,4,0,1,1.0720,1,0.0000,5179.1,180.000,119.000,3,1.0000
1040,0.016000,119.066,1.0000,1.0000,119.066,3181.3,4,4,0,1,1.0880,1,0.0000,5182.7,180.000,119.000,3,1.0000
1041,0.016000,119.147,1.0000,1.0000,119.147,3182.9,4,4,0,1,1.1040,1,0.0000,5186.2,180.000,119.000,3,1.0000
1042,0.016000,119.229,1.0000,1.0000,119.229,3184.6,4,4,0,1,1.1200,1,0.0000,5189.7,180.000,119.000,3,1.0000
1043,0.016000,119.310,1.0000,1.0000,119.310,3186.2,4,4,0,1,1.1360,1,0.0000,5193.3,180.000,119.000,3,1.0000
1044,0.016000,119.391,1.0000,1.0000,119.391,3187.8,4,4,0,1,1.1520,1,0.0000,5196.8,180.000,119.000,3,1.0000
1045,0.016000,119.472,1.0000,1.0000,119.472,3189.4,4,4,0,1,1.1680,1,0.0000,5200.3,180.000,119.000,3,1.0000
1046,0.016000,119.553,1.0000,1.0000,119.553,3191.1,4,4,0,1,1.1840,1,0.0000,5203.8,180.000,119.000,3,1.0000
1047,0.016000,119.633,1.0000,1.0000,119.633,3192.7,4,4,0,1,1.2000,1,0.0000,5207.4,180.000,119.000,3,1.0000
1048,0.016000,119.714,1.0000,1.0000,119.714,3194.3,4,4,0,1,1.2160,1,0.0000,5210.9,180.000,119.000,3,1.0000
1049,0.016000,119.795,1.0000,1.0000,119.795,3195.9,4,4,0,1,1.2320,1,0.0000,5214.4,180.000,119.000,3,1.0000
1050,0.016000,119.876,1.0000,1.0000,119.876,3197.5,4,4,0,1,1.2480,1,0.0000,5217.9,180.000,119.000,3,1.0000
1051,0.016000,119.956,1.0000,1.0000,119.956,3199.1,4,4,0,1,1.2640,1,0.0000,5221.4,180.000,119.000,3,1.0000
1052,0.016000,120.037,1.0000,1.0000,120.037,3200.7,4,4,0,1,1.2800,1,0.0000,5224.9,180.000,119.000,3,1.0000
1053,0.016000,120.117,1.0000,1.0000,120.117,3202.3,4,4,0,1,1.2960,1,0.0000,5228.4,180.000,119.000,3,1.0000
1054,0.016000,120.198,1.0000,1.0000,120.198,3204.0,4,4,0,1,1.3120,1,0.0000,5231.9,180.000,119.000,3,1.0000
1055,0.016000,120.278,1.0000,1.0000,120.278,3205.6,4,4,0,1,1.3280,1,0.0000,5235.4,180.000,119.000,3,1.0000
1056,0.016000,120.358,1.0000,1.0000,120.358,3207.2,4,4,0,1,1.3440,1,0.0000,5238.9,180.000,119.000,3,1.0000
1057,0.016000,120.439,1.0000,1.0000,120.439,3208.8,4,4,0,1,1.3600,1,0.0000,5242.4,180.000,119.000,3,1.0000
1058,0.016000,120.519,1.0000,1.0000,120.519,3210.4,4,4,0,1,1.3760,1,0.0000,5245.9,180.000,119.000,3,1.0000
1059,0.016000,120.599,1.0000,1.0000,120.599,3212.0,4,4,0,1,1.3920,1,0.0000,5249.4,180.000,119.000,3,1.0000
1060,0.016000,120.679,1.0000,1.0000,120.679,3213.6,4,4,0,1,1.4080,1,0.0000,5252.9,180.000,119.000,3,1.0000
1061,0.016000,120.759,1.0000,1.0000,120.759,3215.2,4,4,0,1,1.4240,1,0.0000,5256.4,180.000,119.000,3,1.0000
1062,0.016000,120.839,1.0000,1.0000,120.839,3216.8,4,4,0,1,1.4400,1,0.0000,5259.8,180.000,119.000,3,1.0000
1063,0.016000,120.919,1.0000,1.0000,120.919,3218.4,4,4,0,1,1.4560,1,0.0000,5263.3,180.000,119.000,3,1.0000
1064,0.016000,120.999,1.0000,1.0000,120.999,3220.0,4,4,0,1,1.4720,1,0.0000,5266.8,180.000,119.000,3,1.0000
1065,0.016000,121.079,1.0000,1.0000,121.079,3221.6,4,4,0,1,1.4880,1,0.0000,5270.3,180.000,119.000,3,1.0000
1066,0.016000,121.159,1.0000,1.0000,121.159,3223.2,4,4,0,1,1.5040,1,0.0000,5273.7,180.000,119.000,3,1.0000
1067,0.016000,121.238,1.0000,1.0000,121.238,3224.8,4,4,0,1,1.5200,1,0.0000,5277.2,180.000,119.000,3,1.0000
1068,0.016000,121.318,1.0000,1.0000,121.318,3226.4,4,4,0,1,1.5360,1,0.0000,5280.7,180.000,119.000,3,1.0000
1069,0.016000,121.398,1.0000,1.0000,121.398,3228.0,4,4,0,1,1.5520,1,0.0000,5284.1,180.000,119.000,3,1.0000
1070,0.016000,121.477,1.0000,1.0000,121.477,3229.5,4,4,0,1,1.5680,1,0.0000,5287.6,180.000,119.000,3,1.0000
1071,0.016000,121.557,1.0000,1.0000,121.557,3231.1,4,4,0,1,1.5840,1,0.0000,5291.1,180.000,119.000,3,1.0000
1072,0.016000,121.636,1.0000,1.0000,121.636,3232.7,4,4,0,1,1.6000,1,0.0000,5294.5,180.000,119.000,3,1.0000
1073,0.016000,121.715,1.0000,1.0000,121.715,3234.3,4,4,0,1,1.6160,1,0.0000,5298.0,180.000,119.000,3,1.0000
1074,0.016000,121.795,1.0000,1.0000,121.795,3235.9,4,4,0,1,1.6320,1,0.0000,5301.4,180.000,119.000,3,1.0000
1075,0.016000,121.874,1.0000,1.0000,121.874,3237.5,4,4,0,1,1.6480,1,0.0000,5304.9,180.000,119.000,3,1.0000
1076,0.016000,121.953,1.0000,1.0000,121.953,3239.1,4,4,0,1,1.6640,1,0.0000,5308.3,180.000,119.000,3,1.0000
1077,0.016000,122.032,1.0000,1.0000,122.032,3240.6,4,4,0,1,1.6800,1,0.0000,5311.8,180.000,119.000,3,1.0000
1078,0.016000,122.111,1.0000,1.0000,122.111,3242.2,4,4,0,1,1.6960,1,0.0000,5315.2,180.000,119.000,3,1.0000
1079,0.016000,122.190,1.0000,1.0000,122.190,3243.8,4,4,0,1,1.7120,1,0.0000,5318.7,180.000,119.000,3,1.0000
1080,0.016000,122.269,1.0000,1.0000,122.269,3245.4,4,4,0,1,1.7280,1,0.0000,5322.1,180.000,119.000,3,1.0000
1081,0.016000,122.348,1.0000,1.0000,122.348,3247.0,4,4,0,1,1.7440,1,0.0000,5325.5,180.000,119.000,3,1.0000
1082,0.016000,122.427,1.0000,1.0000,122.427,3248.5,4,4,0,1,1.7600,1,0.0000,5329.0,180.000,119.000,3,1.0000
1083,0.016000,122.506,1.0000,1.0000,122.506,3250.1,4,4,0,1,1.7760,1,0.0000,5332.4,180.000,119.000,3,1.0000
1084,0.016000,122.585,1.0000,1.0000,122.585,3251.7,4,4,0,1,1.7920,1,0.0000,5335.8,180.000,119.000,3,1.0000
1085,0.016000,122.663,1.0000,1.0000,122.663,3253.3,4,4,0,1,1.8080,1,0.0000,5339.2,180.000,119.000,3,1.0000
1086,0.016000,122.742,1.0000,1.0000,122.742,3254.8,4,4,0,1,1.8240,1,0.0000,5342.7,180.000,119.000,3,1.0000
1087,0.016000,122.820,1.0000,1.0000,122.820,3256.4,4,4,0,1,1.8400,1,0.0000,5346.1,180.000,119.000,3,1.0000
1088,0.016000,122.899,1.0000,1.0000,122.899,3258.0,4,4,0,1,1.8560,1,0.0000,5349.5,180.000,119.000,3,1.0000
1089,0.016000,122.977,1.0000,1.0000,122.977,3259.5,4,4,0,1,1.8720,1,0.0000,5352.9,180.000,119.000,3,1.0000
1090,0.016000,123.056,1.0000,1.0000,123.056,3261.1,4,4,0,1,1.8880,1,0.0000,5356.3,180.000,119.000,3,1.0000
1091,0.016000,123.134,1.0000,1.0000,123.134,3262.7,4,4,0,1,1.9040,1,0.0000,5359.7,180.000,119.000,3,1.0000
1092,0.016000,123.212,1.0000,1.0000,123.212,3264.2,4,4,0,1,1.9200,1,0.0000,5363.1,180.000,119.000,3,1.0000
1093,0.016000,123.291,1.0000,1.0000,123.291,3265.8,4,4,0,1,1.9360,1,0.0000,5366.5,180.000,119.000,3,1.0000
1094,0.016000,123.369,1.0000,1.0000,123.369,3267.4,4,4,0,1,1.9520,1,0.0000,5370.0,180.000,119.000,3,1.0000
1095,0.016000,123.447,1.0000,1.0000,123.447,3268.9,4,4,0,1,1.9680,1,0.0000,5373.4,180.000,119.000,3,1.0000
1096,0.016000,123.525,1.0000,1.0000,123.525,3270.5,4,4,0,1,1.9840,1,0.0000,5376.7,180.000,119.000,3,1.0000
1097,0.016000,123.603,1.0000,1.0000,123.603,3272.1,4,4,0,1,2.0000,1,0.0000,5380.1,180.000,119.000,3,1.0000
1098,0.016000,123.681,1.0000,1.0000,123.681,3273.6,4,4,0,1,2.0160,1,0.0000,5383.5,180.000,119.000,3,1.0000
1099,0.016000,123.759,1.0000,1.0000,123.759,3275.2,4,4,0,1,2.0320,1,0.0000,5386.9,180.000,119.000,3,1.0000
1100,0.016000,123.837,1.0000,1.0000,123.837,3276.7,4,4,0,1,2.0480,1,0.0000,5390.3,180.000,119.000,3,1.0000
1101,0.016000,123.914,1.0000,1.0000,123.914,3278.3,4,4,0,1,2.0640,1,0.0000,5393.7,180.000,119.000,3,1.0000
1102,0.016000,123.992,1.0000,1.0000,123.992,3279.8,4,4,0,1,2.0800,1,0.0000,5397.1,180.000,119.000,3,1.0000
1103,0.016000,124.070,1.0000,1.0000,124.070,3281.4,4,4,0,1,2.0960,1,0.0000,5400.5,180.000,119.000,3,1.0000
1104,0.016000,124.147,1.0000,1.0000,124.147,3282.9,4,4,0,1,2.1120,1,0.0000,5403.8,180.000,119.000,3,1.0000
1105,0.016000,124.225,1.0000,1.0000,124.225,3284.5,4,4,0,1,2.1280,1,0.0000,5407.2,180.000,119.000,3,1.0000
1106,0.016000,124.302,1.0000,1.0000,124.302,3286.0,4,4,0,1,2.1440,1,0.0000,5410.6,180.000,119.000,3,1.0000
1107,0.016000,124.380,1.0000,1.0000,124.380,3287.6,4,4,0,1,2.1600,1,0.0000,5414.0,180.000,119.000,3,1.0000
1108,0.016000,124.457,1.0000,1.0000,124.457,3289.1,4,4,0,1,2.1760,1,0.0000,5417.3,180.000,119.000,3,1.0000
1109,0.016000,124.534,1.0000,1.0000,124.534,3290.7,4,4,0,1,2.1920,1,0.0000,5420.7,180.000,119.000,3,1.0000
1110,0.016000,124.612,1.0000,1.0000,124.612,3292.2,4,4,0,1,2.2080,1,0.0000,5424.0,180.000,119.000,3,1.0000
1111,0.016000,124.689,1.0000,1.0000,124.689,3293.8,4,4,0,1,2.2240,1,0.0000,5427.4,180.000,119.000,3,1.0000
1112,0.016000,124.766,1.0000,1.0000,124.766,3295.3,4,4,0,1,2.2400,1,0.0000,5430.8,180.000,119.000,3,1.0000
1113,0.016000,124.843,1.0000,1.0000,124.843,3296.9,4,4,0,1,2.2560,1,0.0000,5434.1,180.000,119.000,3,1.0000
1114,0.016000,124.920,1.0000,1.0000,124.920,3298.4,4,4,0,1,2.2720,1,0.0000,5437.5,180.000,119.000,3,1.0000
1115,0.016000,124.997,1.0000,1.0000,124.997,3299.9,4,4,0,1,2.2880,1,0.0000,5440.8,180.000,119.000,3,1.0000
1116,0.016000,125.074,1.0000,1.0000,125.074,3301.5,4,4,0,1,2.3040,1,0.0000,5444.2,180.000,119.000,3,1.0000
1117,0.016000,125.151,1.0000,1.0000,125.151,3303.0,4,4,0,1,2.3200,1,0.0000,5447.5,180.000,119.000,3,1.0000
1118,0.016000,125.228,1.0000,1.0000,125.228,3304.6,4,4,0,1,2.3360,1,0.0000,5450.9,180.000,119.000,3,1.0000
1119,0.016000,125.304,1.0000,1.0000,125.304,3306.1,4,4,0,1,2.3520,1,0.0000,5454.2,180.000,119.000,3,1.0000
1120,0.016000,125.381,1.0000,1.0000,125.381,3307.6,4,4,0,1,2.3680,1,0.0000,5457.5,180.000,119.000,3,1.0000
1121,0.016000,125.458,1.0000,1.0000,125.458,3309.2,4,4,0,1,2.3840,1,0.0000,5460.9,180.000,119.000,3,1.0000
1122,0.016000,125.534,1.0000,1.0000,125.534,3310.7,4,4,0,1,2.4000,1,0.0000,5464.2,180.000,119.000,3,1.0000
1123,0.016000,125.611,1.0000,1.0000,125.611,3312.2,4,4,0,1,2.4160,1,0.0000,5467.5,180.000,119.000,3,1.0000
1124,0.016000,125.687,1.0000,1.0000,125.687,3313.7,4,4,0,1,2.4320,1,0.0000,5470.9,180.000,119.000,3,1.0000
1125,0.016000,125.763,1.0000,1.0000,125.763,3315.3,4,4,0,1,2.4480,1,0.0000,5474.2,180.000,119.000,3,1.0000
1126,0.016000,125.840,1.0000,1.0000,125.840,3316.8,4,4,0,1,2.4640,1,0.0000,5477.5,180.000,119.000,3,1.0000
1127,0.016000,125.916,1.0000,1.0000,125.916,3318.3,4,4,0,1,2.4800,1,0.0000,5480.8,180.000,119.000,3,1.0000
1128,0.016000,125.992,1.0000,1.0000,125.992,3319.8,4,4,0,1,2.4960,1,0.0000,5484.1,180.000,119.000,3,1.0000
1129,0.016000,126.068,1.0000,1.0000,126.068,3321.4,4,4,0,1,2.5120,1,0.0000,5487.5,180.000,119.000,3,1.0000
1130,0.016000,126.145,1.0000,1.0000,126.145,3322.9,4,4,0,1,2.5280,1,0.0000,5490.8,180.000,119.000,3,1.0000
1131,0.016000,126.221,1.0000,1.0000,126.221,3324.4,4,4,0,1,2.5440,1,0.0000,5494.1,180.000,119.000,3,1.0000
1132,0.016000,126.297,1.0000,1.0000,126.297,3325.9,4,4,0,1,2.5600,1,0.0000,5497.4,180.000,119.000,3,1.0000
1133,0.016000,126.373,1.0000,1.0000,126.373,3327.5,4,4,0,1,2.5760,1,0.0000,5500.7,180.000,119.000,3,1.0000
1134,0.016000,126.448,1.0000,1.0000,126.448,3329.0,4,4,0,1,2.5920,1,0.0000,5504.0,180.000,119.000,3,1.0000
1135,0.016000,126.524,1.0000,1.0000,126.524,3330.5,4,4,0,1,2.6080,1,0.0000,5507.3,180.000,119.000,3,1.0000
1136,0.016000,126.600,1.0000,1.0000,126.600,3332.0,4,4,0,1,2.6240,1,0.0000,5510.6,180.000,119.000,3,1.0000
1137,0.016000,126.676,1.0000,1.0000,126.676,3333.5,4,4,0,1,2.6400,1,0.0000,5513.9,180.000,119.000,3,1.0000
1138,0.016000,126.751,1.0000,1.0000,126.751,3335.0,4,4,0,1,2.6560,1,0.0000,5517.2,180.000,119.000,3,1.0000
1139,0.016000,126.827,1.0000,1.0000,126.827,3336.5,4,4,0,1,2.6720,1,0.0000,5520.5,180.000,119.000,3,1.0000
1140,0.016000,126.903,1.0000,1.0000,126.903,3338.1,4,4,0,1,2.6880,1,0.0000,5523.8,180.000,119.000,3,1.0000
1141,0.016000,126.978,1.0000,1.0000,126.978,3339.6,4,4,0,1,2.7040,1,0.0000,5527.1,180.000,119.000,3,1.0000
1142,0.016000,127.053,1.0000,1.0000,127.053,3341.1,4,4,0,1,2.7200,1,0.0000,5530.3,180.000,119.000,3,1.0000
1143,0.016000,127.129,1.0000,1.0000,127.129,3342.6,4,4,0,1,2.7360,1,0.0000,5533.6,180.000,119.000,3,1.0000
1144,0.016000,127.204,1.0000,1.0000,127.204,3344.1,4,4,0,1,2.7520,1,0.0000,5536.9,180.000,119.000,3,1.0000
